delivery_date,block_start,block_hour,clearing_price_eur_mw_week,demand_mw,surplus_mw
2024-09-27,2024-09-27 08:00:00,8,108.83,564,18
2024-09-27,2024-09-27 12:00:00,12,167.44,564,9
2024-09-27,2024-09-27 16:00:00,16,92.75,564,45
2024-09-27,2024-09-27 20:00:00,20,61.87,564,80
2024-09-28,2024-09-28 00:00:00,0,72.28,564,79
2024-09-28,2024-09-28 04:00:00,4,75.12,564,71
2024-09-28,2024-09-28 08:00:00,8,133.19,564,73
2024-09-28,2024-09-28 12:00:00,12,256.0,564,48
2024-09-28,2024-09-28 16:00:00,16,111.68,564,55
2024-09-28,2024-09-28 20:00:00,20,55.0,564,77
2024-09-29,2024-09-29 00:00:00,0,42.33,564,92
2024-09-29,2024-09-29 04:00:00,4,56.0,564,78
2024-09-29,2024-09-29 08:00:00,8,123.68,564,61
2024-09-29,2024-09-29 12:00:00,12,233.04,564,56
2024-09-29,2024-09-29 16:00:00,16,92.0,564,87
2024-09-29,2024-09-29 20:00:00,20,53.64,564,85
2024-09-30,2024-09-30 00:00:00,0,51.95,564,57
2024-09-30,2024-09-30 04:00:00,4,55.04,564,70
2024-09-30,2024-09-30 08:00:00,8,96.0,564,82
2024-09-30,2024-09-30 12:00:00,12,139.0,564,27
2024-09-30,2024-09-30 16:00:00,16,55.6,564,88
2024-09-30,2024-09-30 20:00:00,20,52.8,564,70
2024-10-01,2024-10-01 00:00:00,0,61.44,564,124
2024-10-01,2024-10-01 04:00:00,4,60.38,564,114
2024-10-01,2024-10-01 08:00:00,8,110.92,564,134
2024-10-01,2024-10-01 12:00:00,12,134.0,564,101
2024-10-01,2024-10-01 16:00:00,16,71.02,564,86
2024-10-01,2024-10-01 20:00:00,20,56.0,564,94
2024-10-02,2024-10-02 00:00:00,0,69.12,564,152
2024-10-02,2024-10-02 04:00:00,4,66.2,564,138
2024-10-02,2024-10-02 08:00:00,8,72.9,564,101
2024-10-02,2024-10-02 12:00:00,12,112.52,564,57
2024-10-02,2024-10-02 16:00:00,16,52.0,564,78
2024-10-02,2024-10-02 20:00:00,20,43.33,564,115
2024-10-03,2024-10-03 00:00:00,0,40.67,564,149
2024-10-03,2024-10-03 04:00:00,4,39.5,564,123
2024-10-03,2024-10-03 08:00:00,8,61.81,564,101
2024-10-03,2024-10-03 12:00:00,12,90.4,564,131
2024-10-03,2024-10-03 16:00:00,16,59.6,564,41
2024-10-03,2024-10-03 20:00:00,20,36.0,564,120
2024-10-04,2024-10-04 00:00:00,0,45.84,564,152
2024-10-04,2024-10-04 04:00:00,4,56.76,564,151
2024-10-04,2024-10-04 08:00:00,8,54.95,564,105
2024-10-04,2024-10-04 12:00:00,12,110.0,564,99
2024-10-04,2024-10-04 16:00:00,16,72.4,564,33
2024-10-04,2024-10-04 20:00:00,20,40.0,564,65
2024-10-05,2024-10-05 00:00:00,0,39.48,564,110
2024-10-05,2024-10-05 04:00:00,4,52.93,564,136
2024-10-05,2024-10-05 08:00:00,8,80.18,564,116
2024-10-05,2024-10-05 12:00:00,12,103.48,564,97
2024-10-05,2024-10-05 16:00:00,16,69.0,564,68
2024-10-05,2024-10-05 20:00:00,20,43.5,564,105
2024-10-06,2024-10-06 00:00:00,0,41.12,564,94
2024-10-06,2024-10-06 04:00:00,4,48.88,564,121
2024-10-06,2024-10-06 08:00:00,8,89.8,564,109
2024-10-06,2024-10-06 12:00:00,12,123.17,564,73
2024-10-06,2024-10-06 16:00:00,16,82.21,564,93
2024-10-06,2024-10-06 20:00:00,20,53.43,564,127
2024-10-07,2024-10-07 00:00:00,0,38.15,564,63
2024-10-07,2024-10-07 04:00:00,4,40.0,564,82
2024-10-07,2024-10-07 08:00:00,8,72.3,564,45
2024-10-07,2024-10-07 12:00:00,12,88.0,564,42
2024-10-07,2024-10-07 16:00:00,16,56.0,564,45
2024-10-07,2024-10-07 20:00:00,20,35.0,564,49
2024-10-08,2024-10-08 00:00:00,0,33.4,564,79
2024-10-08,2024-10-08 04:00:00,4,45.0,564,83
2024-10-08,2024-10-08 08:00:00,8,48.0,564,73
2024-10-08,2024-10-08 12:00:00,12,120.0,564,115
2024-10-08,2024-10-08 16:00:00,16,59.0,564,102
2024-10-08,2024-10-08 20:00:00,20,40.0,564,49
2024-10-09,2024-10-09 00:00:00,0,28.4,564,77
2024-10-09,2024-10-09 04:00:00,4,40.0,564,87
2024-10-09,2024-10-09 08:00:00,8,72.54,564,115
2024-10-09,2024-10-09 12:00:00,12,103.06,564,136
2024-10-09,2024-10-09 16:00:00,16,117.57,564,79
2024-10-09,2024-10-09 20:00:00,20,44.5,564,106
2024-10-10,2024-10-10 00:00:00,0,32.0,564,133
2024-10-10,2024-10-10 04:00:00,4,44.2,564,153
2024-10-10,2024-10-10 08:00:00,8,50.6,564,100
2024-10-10,2024-10-10 12:00:00,12,88.5,564,135
2024-10-10,2024-10-10 16:00:00,16,81.47,564,17
2024-10-10,2024-10-10 20:00:00,20,36.0,564,85
2024-10-11,2024-10-11 00:00:00,0,26.2,564,118
2024-10-11,2024-10-11 04:00:00,4,40.0,564,101
2024-10-11,2024-10-11 08:00:00,8,62.4,564,58
2024-10-11,2024-10-11 12:00:00,12,102.3,564,21
2024-10-11,2024-10-11 16:00:00,16,81.15,564,-5
2024-10-11,2024-10-11 20:00:00,20,38.3,564,76
2024-10-12,2024-10-12 00:00:00,0,32.0,564,100
2024-10-12,2024-10-12 04:00:00,4,40.0,564,106
2024-10-12,2024-10-12 08:00:00,8,78.3,564,68
2024-10-12,2024-10-12 12:00:00,12,109.5,564,66
2024-10-12,2024-10-12 16:00:00,16,102.2,564,16
2024-10-12,2024-10-12 20:00:00,20,41.34,564,82
2024-10-13,2024-10-13 00:00:00,0,34.69,564,64
2024-10-13,2024-10-13 04:00:00,4,44.46,564,39
2024-10-13,2024-10-13 08:00:00,8,94.35,564,28
2024-10-13,2024-10-13 12:00:00,12,137.98,564,-8
2024-10-13,2024-10-13 16:00:00,16,98.57,564,33
2024-10-13,2024-10-13 20:00:00,20,40.0,564,33
2024-10-14,2024-10-14 00:00:00,0,48.0,564,48
2024-10-14,2024-10-14 04:00:00,4,56.2,564,61
2024-10-14,2024-10-14 08:00:00,8,56.0,564,-39
2024-10-14,2024-10-14 12:00:00,12,85.16,564,-35
2024-10-14,2024-10-14 16:00:00,16,93.56,564,-62
2024-10-14,2024-10-14 20:00:00,20,41.63,564,14
2024-10-15,2024-10-15 00:00:00,0,26.8,564,88
2024-10-15,2024-10-15 04:00:00,4,69.81,564,-14
2024-10-15,2024-10-15 08:00:00,8,56.0,564,38
2024-10-15,2024-10-15 12:00:00,12,78.92,564,26
2024-10-15,2024-10-15 16:00:00,16,96.35,564,-23
2024-10-15,2024-10-15 20:00:00,20,48.0,564,16
2024-10-16,2024-10-16 00:00:00,0,73.6,564,7
2024-10-16,2024-10-16 04:00:00,4,82.04,564,5
2024-10-16,2024-10-16 08:00:00,8,109.86,564,-41
2024-10-16,2024-10-16 12:00:00,12,169.06,564,-15
2024-10-16,2024-10-16 16:00:00,16,111.0,564,-37
2024-10-16,2024-10-16 20:00:00,20,58.2,564,13
2024-10-17,2024-10-17 00:00:00,0,45.7,564,58
2024-10-17,2024-10-17 04:00:00,4,63.56,564,29
2024-10-17,2024-10-17 08:00:00,8,78.0,564,6
2024-10-17,2024-10-17 12:00:00,12,86.0,564,-12
2024-10-17,2024-10-17 16:00:00,16,56.66,564,70
2024-10-17,2024-10-17 20:00:00,20,38.8,564,66
2024-10-18,2024-10-18 00:00:00,0,29.99,564,108
2024-10-18,2024-10-18 04:00:00,4,50.5,564,43
2024-10-18,2024-10-18 08:00:00,8,64.0,564,36
2024-10-18,2024-10-18 12:00:00,12,49.8,564,77
2024-10-18,2024-10-18 16:00:00,16,51.82,564,49
2024-10-18,2024-10-18 20:00:00,20,30.0,564,70
2024-10-19,2024-10-19 00:00:00,0,25.0,564,83
2024-10-19,2024-10-19 04:00:00,4,32.0,564,116
2024-10-19,2024-10-19 08:00:00,8,52.0,564,65
2024-10-19,2024-10-19 12:00:00,12,75.63,564,25
2024-10-19,2024-10-19 16:00:00,16,56.0,564,19
2024-10-19,2024-10-19 20:00:00,20,30.0,564,73
2024-10-20,2024-10-20 00:00:00,0,33.3,564,49
2024-10-20,2024-10-20 04:00:00,4,36.3,564,38
2024-10-20,2024-10-20 08:00:00,8,69.3,564,24
2024-10-20,2024-10-20 12:00:00,12,130.8,564,-32
2024-10-20,2024-10-20 16:00:00,16,55.6,564,25
2024-10-20,2024-10-20 20:00:00,20,38.54,564,40
2024-10-21,2024-10-21 00:00:00,0,49.5,564,4
2024-10-21,2024-10-21 04:00:00,4,52.0,564,12
2024-10-21,2024-10-21 08:00:00,8,68.03,564,15
2024-10-21,2024-10-21 12:00:00,12,55.6,564,92
2024-10-21,2024-10-21 16:00:00,16,74.6,564,4
2024-10-21,2024-10-21 20:00:00,20,38.5,564,54
2024-10-22,2024-10-22 00:00:00,0,38.0,564,131
2024-10-22,2024-10-22 04:00:00,4,50.2,564,64
2024-10-22,2024-10-22 08:00:00,8,49.21,564,27
2024-10-22,2024-10-22 12:00:00,12,54.0,564,45
2024-10-22,2024-10-22 16:00:00,16,74.0,564,20
2024-10-22,2024-10-22 20:00:00,20,37.5,564,56
2024-10-23,2024-10-23 00:00:00,0,26.2,564,70
2024-10-23,2024-10-23 04:00:00,4,48.0,564,-1
2024-10-23,2024-10-23 08:00:00,8,46.0,564,44
2024-10-23,2024-10-23 12:00:00,12,48.92,564,36
2024-10-23,2024-10-23 16:00:00,16,88.0,564,-16
2024-10-23,2024-10-23 20:00:00,20,31.68,564,60
2024-10-24,2024-10-24 00:00:00,0,21.5,564,49
2024-10-24,2024-10-24 04:00:00,4,46.0,564,10
2024-10-24,2024-10-24 08:00:00,8,46.0,564,5
2024-10-24,2024-10-24 12:00:00,12,40.0,564,32
2024-10-24,2024-10-24 16:00:00,16,56.4,564,4
2024-10-24,2024-10-24 20:00:00,20,39.15,564,-5
2024-10-25,2024-10-25 00:00:00,0,23.32,564,72
2024-10-25,2024-10-25 04:00:00,4,60.0,564,17
2024-10-25,2024-10-25 08:00:00,8,60.9,564,18
2024-10-25,2024-10-25 12:00:00,12,55.2,564,25
2024-10-25,2024-10-25 16:00:00,16,87.3,564,-14
2024-10-25,2024-10-25 20:00:00,20,33.6,564,57
2024-10-26,2024-10-26 00:00:00,0,20.0,564,67
2024-10-26,2024-10-26 04:00:00,4,45.4,564,39
2024-10-26,2024-10-26 08:00:00,8,45.0,564,24
2024-10-26,2024-10-26 12:00:00,12,40.8,564,36
2024-10-26,2024-10-26 16:00:00,16,56.8,564,3
2024-10-26,2024-10-26 20:00:00,20,28.9,564,52
2024-10-27,2024-10-27 00:00:00,0,19.3,564,52
2024-10-27,2024-10-27 04:00:00,4,32.2,564,52
2024-10-27,2024-10-27 08:00:00,8,60.0,564,-12
2024-10-27,2024-10-27 12:00:00,12,60.1,564,-15
2024-10-27,2024-10-27 16:00:00,16,64.72,564,-86
2024-10-27,2024-10-27 20:00:00,20,26.0,564,40
2024-10-28,2024-10-28 00:00:00,0,31.31,564,71
2024-10-28,2024-10-28 04:00:00,4,40.8,564,58
2024-10-28,2024-10-28 08:00:00,8,48.64,564,-19
2024-10-28,2024-10-28 12:00:00,12,41.4,564,45
2024-10-28,2024-10-28 16:00:00,16,76.5,564,-6
2024-10-28,2024-10-28 20:00:00,20,30.0,564,76
2024-10-29,2024-10-29 00:00:00,0,20.0,564,74
2024-10-29,2024-10-29 04:00:00,4,35.5,564,66
2024-10-29,2024-10-29 08:00:00,8,42.5,564,26
2024-10-29,2024-10-29 12:00:00,12,34.0,564,95
2024-10-29,2024-10-29 16:00:00,16,91.92,564,-23
2024-10-29,2024-10-29 20:00:00,20,29.5,564,64
2024-10-30,2024-10-30 00:00:00,0,20.0,564,70
2024-10-30,2024-10-30 04:00:00,4,30.6,564,71
2024-10-30,2024-10-30 08:00:00,8,32.8,564,74
2024-10-30,2024-10-30 12:00:00,12,29.0,564,57
2024-10-30,2024-10-30 16:00:00,16,56.0,564,27
2024-10-30,2024-10-30 20:00:00,20,25.0,564,57
2024-10-31,2024-10-31 00:00:00,0,20.0,564,74
2024-10-31,2024-10-31 04:00:00,4,24.75,564,55
2024-10-31,2024-10-31 08:00:00,8,26.8,564,71
2024-10-31,2024-10-31 12:00:00,12,29.0,564,55
2024-10-31,2024-10-31 16:00:00,16,30.76,564,9
2024-10-31,2024-10-31 20:00:00,20,25.0,564,59
2024-11-01,2024-11-01 00:00:00,0,23.98,564,82
2024-11-01,2024-11-01 04:00:00,4,35.56,564,79
2024-11-01,2024-11-01 08:00:00,8,40.0,564,50
2024-11-01,2024-11-01 12:00:00,12,40.0,564,48
2024-11-01,2024-11-01 16:00:00,16,45.6,564,28
2024-11-01,2024-11-01 20:00:00,20,23.92,564,74
2024-11-02,2024-11-02 00:00:00,0,25.0,564,120
2024-11-02,2024-11-02 04:00:00,4,31.01,564,130
2024-11-02,2024-11-02 08:00:00,8,30.0,564,134
2024-11-02,2024-11-02 12:00:00,12,34.0,564,112
2024-11-02,2024-11-02 16:00:00,16,42.0,564,39
2024-11-02,2024-11-02 20:00:00,20,30.3,564,99
2024-11-03,2024-11-03 00:00:00,0,19.8,564,131
2024-11-03,2024-11-03 04:00:00,4,18.7,564,86
2024-11-03,2024-11-03 08:00:00,8,44.7,564,33
2024-11-03,2024-11-03 12:00:00,12,54.4,564,20
2024-11-03,2024-11-03 16:00:00,16,41.4,564,23
2024-11-03,2024-11-03 20:00:00,20,19.1,564,76
2024-11-04,2024-11-04 00:00:00,0,23.92,564,138
2024-11-04,2024-11-04 04:00:00,4,26.0,564,76
2024-11-04,2024-11-04 08:00:00,8,33.1,564,33
2024-11-04,2024-11-04 12:00:00,12,45.6,564,97
2024-11-04,2024-11-04 16:00:00,16,75.0,564,16
2024-11-04,2024-11-04 20:00:00,20,23.0,564,56
2024-11-05,2024-11-05 00:00:00,0,24.0,564,143
2024-11-05,2024-11-05 04:00:00,4,39.88,564,124
2024-11-05,2024-11-05 08:00:00,8,51.38,564,28
2024-11-05,2024-11-05 12:00:00,12,56.0,564,9
2024-11-05,2024-11-05 16:00:00,16,138.1,564,-39
2024-11-05,2024-11-05 20:00:00,20,18.4,564,79
2024-11-06,2024-11-06 00:00:00,0,18.88,564,149
2024-11-06,2024-11-06 04:00:00,4,41.85,564,-14
2024-11-06,2024-11-06 08:00:00,8,60.0,564,-26
2024-11-06,2024-11-06 12:00:00,12,59.37,564,-19
2024-11-06,2024-11-06 16:00:00,16,140.0,564,-28
2024-11-06,2024-11-06 20:00:00,20,35.2,564,22
2024-11-07,2024-11-07 00:00:00,0,19.88,564,157
2024-11-07,2024-11-07 04:00:00,4,53.52,564,6
2024-11-07,2024-11-07 08:00:00,8,77.76,564,-18
2024-11-07,2024-11-07 12:00:00,12,60.0,564,5
2024-11-07,2024-11-07 16:00:00,16,167.16,564,-22
2024-11-07,2024-11-07 20:00:00,20,34.8,564,20
2024-11-08,2024-11-08 00:00:00,0,19.53,564,200
2024-11-08,2024-11-08 04:00:00,4,58.7,564,5
2024-11-08,2024-11-08 08:00:00,8,51.6,564,20
2024-11-08,2024-11-08 12:00:00,12,54.72,564,19
2024-11-08,2024-11-08 16:00:00,16,91.4,564,-19
2024-11-08,2024-11-08 20:00:00,20,40.5,564,34
2024-11-09,2024-11-09 00:00:00,0,19.1,564,200
2024-11-09,2024-11-09 04:00:00,4,48.4,564,80
2024-11-09,2024-11-09 08:00:00,8,47.5,564,25
2024-11-09,2024-11-09 12:00:00,12,47.64,564,23
2024-11-09,2024-11-09 16:00:00,16,66.8,564,-6
2024-11-09,2024-11-09 20:00:00,20,29.2,564,60
2024-11-10,2024-11-10 00:00:00,0,17.21,564,200
2024-11-10,2024-11-10 04:00:00,4,54.99,564,199
2024-11-10,2024-11-10 08:00:00,8,55.6,564,156
2024-11-10,2024-11-10 12:00:00,12,54.0,564,152
2024-11-10,2024-11-10 16:00:00,16,40.0,564,18
2024-11-10,2024-11-10 20:00:00,20,28.6,564,94
2024-11-11,2024-11-11 00:00:00,0,60.0,564,167
2024-11-11,2024-11-11 04:00:00,4,70.08,564,107
2024-11-11,2024-11-11 08:00:00,8,44.99,564,90
2024-11-11,2024-11-11 12:00:00,12,53.16,564,117
2024-11-11,2024-11-11 16:00:00,16,57.7,564,88
2024-11-11,2024-11-11 20:00:00,20,49.12,564,126
2024-11-12,2024-11-12 00:00:00,0,31.68,564,176
2024-11-12,2024-11-12 04:00:00,4,72.47,564,112
2024-11-12,2024-11-12 08:00:00,8,50.08,564,146
2024-11-12,2024-11-12 12:00:00,12,46.0,564,105
2024-11-12,2024-11-12 16:00:00,16,72.44,564,2
2024-11-12,2024-11-12 20:00:00,20,38.5,564,146
2024-11-13,2024-11-13 00:00:00,0,40.0,564,168
2024-11-13,2024-11-13 04:00:00,4,58.88,564,11
2024-11-13,2024-11-13 08:00:00,8,56.32,564,-6
2024-11-13,2024-11-13 12:00:00,12,50.7,564,-12
2024-11-13,2024-11-13 16:00:00,16,170.9,564,-68
2024-11-13,2024-11-13 20:00:00,20,39.7,564,50
2024-11-14,2024-11-14 00:00:00,0,30.03,564,156
2024-11-14,2024-11-14 04:00:00,4,45.24,564,17
2024-11-14,2024-11-14 08:00:00,8,69.23,564,-67
2024-11-14,2024-11-14 12:00:00,12,34.25,564,9
2024-11-14,2024-11-14 16:00:00,16,170.0,564,-53
2024-11-14,2024-11-14 20:00:00,20,29.16,564,51
2024-11-15,2024-11-15 00:00:00,0,24.21,564,136
2024-11-15,2024-11-15 04:00:00,4,38.0,564,67
2024-11-15,2024-11-15 08:00:00,8,54.7,564,-41
2024-11-15,2024-11-15 12:00:00,12,29.02,564,42
2024-11-15,2024-11-15 16:00:00,16,107.07,564,-97
2024-11-15,2024-11-15 20:00:00,20,28.92,564,73
2024-11-16,2024-11-16 00:00:00,0,22.12,564,144
2024-11-16,2024-11-16 04:00:00,4,30.0,564,137
2024-11-16,2024-11-16 08:00:00,8,34.44,564,23
2024-11-16,2024-11-16 12:00:00,12,35.04,564,88
2024-11-16,2024-11-16 16:00:00,16,38.7,564,-40
2024-11-16,2024-11-16 20:00:00,20,27.0,564,52
2024-11-17,2024-11-17 00:00:00,0,22.04,564,7
2024-11-17,2024-11-17 04:00:00,4,21.0,564,32
2024-11-17,2024-11-17 08:00:00,8,71.7,564,131
2024-11-17,2024-11-17 12:00:00,12,39.44,564,72
2024-11-17,2024-11-17 16:00:00,16,39.0,564,19
2024-11-17,2024-11-17 20:00:00,20,40.0,564,52
2024-11-18,2024-11-18 00:00:00,0,44.5,564,25
2024-11-18,2024-11-18 04:00:00,4,72.8,564,34
2024-11-18,2024-11-18 08:00:00,8,35.74,564,-44
2024-11-18,2024-11-18 12:00:00,12,37.18,564,-36
2024-11-18,2024-11-18 16:00:00,16,59.99,564,-64
2024-11-18,2024-11-18 20:00:00,20,36.64,564,107
2024-11-19,2024-11-19 00:00:00,0,40.0,564,82
2024-11-19,2024-11-19 04:00:00,4,36.12,564,66
2024-11-19,2024-11-19 08:00:00,8,55.2,564,72
2024-11-19,2024-11-19 12:00:00,12,50.35,564,101
2024-11-19,2024-11-19 16:00:00,16,61.0,564,-33
2024-11-19,2024-11-19 20:00:00,20,39.36,564,120
2024-11-20,2024-11-20 00:00:00,0,35.16,564,83
2024-11-20,2024-11-20 04:00:00,4,68.64,564,67
2024-11-20,2024-11-20 08:00:00,8,40.77,564,-20
2024-11-20,2024-11-20 12:00:00,12,43.55,564,11
2024-11-20,2024-11-20 16:00:00,16,78.0,564,-70
2024-11-20,2024-11-20 20:00:00,20,35.49,564,93
2024-11-21,2024-11-21 00:00:00,0,51.48,564,183
2024-11-21,2024-11-21 04:00:00,4,65.0,564,93
2024-11-21,2024-11-21 08:00:00,8,37.38,564,-14
2024-11-21,2024-11-21 12:00:00,12,38.0,564,-11
2024-11-21,2024-11-21 16:00:00,16,60.0,564,-63
2024-11-21,2024-11-21 20:00:00,20,24.0,564,68
2024-11-22,2024-11-22 00:00:00,0,35.38,564,200
2024-11-22,2024-11-22 04:00:00,4,58.16,564,112
2024-11-22,2024-11-22 08:00:00,8,38.0,564,8
2024-11-22,2024-11-22 12:00:00,12,40.0,564,43
2024-11-22,2024-11-22 16:00:00,16,50.0,564,-61
2024-11-22,2024-11-22 20:00:00,20,21.3,564,67
2024-11-23,2024-11-23 00:00:00,0,37.72,564,175
2024-11-23,2024-11-23 04:00:00,4,54.0,564,192
2024-11-23,2024-11-23 08:00:00,8,45.24,564,134
2024-11-23,2024-11-23 12:00:00,12,46.52,564,135
2024-11-23,2024-11-23 16:00:00,16,42.46,564,79
2024-11-23,2024-11-23 20:00:00,20,37.2,564,55
2024-11-24,2024-11-24 00:00:00,0,43.25,564,11
2024-11-24,2024-11-24 04:00:00,4,32.41,564,42
2024-11-24,2024-11-24 08:00:00,8,38.38,564,22
2024-11-24,2024-11-24 12:00:00,12,34.75,564,44
2024-11-24,2024-11-24 16:00:00,16,42.98,564,11
2024-11-24,2024-11-24 20:00:00,20,34.64,564,35
2024-11-25,2024-11-25 00:00:00,0,55.48,564,23
2024-11-25,2024-11-25 04:00:00,4,72.6,564,18
2024-11-25,2024-11-25 08:00:00,8,98.4,564,36
2024-11-25,2024-11-25 12:00:00,12,63.95,564,12
2024-11-25,2024-11-25 16:00:00,16,72.4,564,-18
2024-11-25,2024-11-25 20:00:00,20,70.0,564,61
2024-11-26,2024-11-26 00:00:00,0,54.95,564,148
2024-11-26,2024-11-26 04:00:00,4,65.95,564,135
2024-11-26,2024-11-26 08:00:00,8,37.08,564,28
2024-11-26,2024-11-26 12:00:00,12,43.01,564,30
2024-11-26,2024-11-26 16:00:00,16,48.77,564,-31
2024-11-26,2024-11-26 20:00:00,20,40.0,564,23
2024-11-27,2024-11-27 00:00:00,0,42.0,564,125
2024-11-27,2024-11-27 04:00:00,4,70.88,564,20
2024-11-27,2024-11-27 08:00:00,8,90.44,564,-17
2024-11-27,2024-11-27 12:00:00,12,33.92,564,-10
2024-11-27,2024-11-27 16:00:00,16,64.0,564,-48
2024-11-27,2024-11-27 20:00:00,20,51.49,564,139
2024-11-28,2024-11-28 00:00:00,0,49.44,564,112
2024-11-28,2024-11-28 04:00:00,4,71.9,564,53
2024-11-28,2024-11-28 08:00:00,8,55.6,564,-64
2024-11-28,2024-11-28 12:00:00,12,40.0,564,-65
2024-11-28,2024-11-28 16:00:00,16,76.23,564,-13
2024-11-28,2024-11-28 20:00:00,20,43.16,564,28
2024-11-29,2024-11-29 00:00:00,0,91.44,564,159
2024-11-29,2024-11-29 04:00:00,4,96.41,564,52
2024-11-29,2024-11-29 08:00:00,8,62.7,564,-48
2024-11-29,2024-11-29 12:00:00,12,100.0,564,54
2024-11-29,2024-11-29 16:00:00,16,73.92,564,-56
2024-11-29,2024-11-29 20:00:00,20,42.64,564,104
2024-11-30,2024-11-30 00:00:00,0,66.7,564,152
2024-11-30,2024-11-30 04:00:00,4,72.4,564,152
2024-11-30,2024-11-30 08:00:00,8,82.84,564,54
2024-11-30,2024-11-30 12:00:00,12,70.04,564,77
2024-11-30,2024-11-30 16:00:00,16,35.92,564,-22
2024-11-30,2024-11-30 20:00:00,20,40.84,564,65
2024-12-01,2024-12-01 00:00:00,0,50.92,564,138
2024-12-01,2024-12-01 04:00:00,4,63.6,564,116
2024-12-01,2024-12-01 08:00:00,8,90.4,564,106
2024-12-01,2024-12-01 12:00:00,12,60.0,564,109
2024-12-01,2024-12-01 16:00:00,16,56.0,564,-16
2024-12-01,2024-12-01 20:00:00,20,43.17,564,154
2024-12-02,2024-12-02 00:00:00,0,45.56,564,52
2024-12-02,2024-12-02 04:00:00,4,112.0,564,35
2024-12-02,2024-12-02 08:00:00,8,60.99,564,-70
2024-12-02,2024-12-02 12:00:00,12,46.09,564,-46
2024-12-02,2024-12-02 16:00:00,16,68.43,564,-75
2024-12-02,2024-12-02 20:00:00,20,34.0,564,113
2024-12-03,2024-12-03 00:00:00,0,31.2,564,98
2024-12-03,2024-12-03 04:00:00,4,47.52,564,62
2024-12-03,2024-12-03 08:00:00,8,56.73,564,-24
2024-12-03,2024-12-03 12:00:00,12,43.16,564,20
2024-12-03,2024-12-03 16:00:00,16,80.92,564,4
2024-12-03,2024-12-03 20:00:00,20,17.2,564,95
2024-12-04,2024-12-04 00:00:00,0,30.0,564,92
2024-12-04,2024-12-04 04:00:00,4,49.3,564,9
2024-12-04,2024-12-04 08:00:00,8,61.9,564,10
2024-12-04,2024-12-04 12:00:00,12,49.28,564,38
2024-12-04,2024-12-04 16:00:00,16,116.77,564,0
2024-12-04,2024-12-04 20:00:00,20,26.5,564,60
2024-12-05,2024-12-05 00:00:00,0,39.36,564,140
2024-12-05,2024-12-05 04:00:00,4,70.64,564,-23
2024-12-05,2024-12-05 08:00:00,8,40.95,564,-23
2024-12-05,2024-12-05 12:00:00,12,24.8,564,-26
2024-12-05,2024-12-05 16:00:00,16,40.0,564,-74
2024-12-05,2024-12-05 20:00:00,20,46.0,564,71
2024-12-06,2024-12-06 00:00:00,0,62.04,564,4
2024-12-06,2024-12-06 04:00:00,4,70.2,564,14
2024-12-06,2024-12-06 08:00:00,8,31.92,564,23
2024-12-06,2024-12-06 12:00:00,12,38.81,564,12
2024-12-06,2024-12-06 16:00:00,16,40.0,564,-33
2024-12-06,2024-12-06 20:00:00,20,40.0,564,63
2024-12-07,2024-12-07 00:00:00,0,40.0,564,51
2024-12-07,2024-12-07 04:00:00,4,32.0,564,46
2024-12-07,2024-12-07 08:00:00,8,24.3,564,48
2024-12-07,2024-12-07 12:00:00,12,27.58,564,44
2024-12-07,2024-12-07 16:00:00,16,26.4,564,27
2024-12-07,2024-12-07 20:00:00,20,33.2,564,46
2024-12-08,2024-12-08 00:00:00,0,33.1,564,34
2024-12-08,2024-12-08 04:00:00,4,30.0,564,44
2024-12-08,2024-12-08 08:00:00,8,32.0,564,36
2024-12-08,2024-12-08 12:00:00,12,34.4,564,45
2024-12-08,2024-12-08 16:00:00,16,24.77,564,30
2024-12-08,2024-12-08 20:00:00,20,32.0,564,90
2024-12-09,2024-12-09 00:00:00,0,48.8,564,-20
2024-12-09,2024-12-09 04:00:00,4,63.0,564,17
2024-12-09,2024-12-09 08:00:00,8,27.3,564,2
2024-12-09,2024-12-09 12:00:00,12,41.69,564,25
2024-12-09,2024-12-09 16:00:00,16,33.0,564,-55
2024-12-09,2024-12-09 20:00:00,20,40.0,564,184
2024-12-10,2024-12-10 00:00:00,0,40.3,564,90
2024-12-10,2024-12-10 04:00:00,4,63.84,564,78
2024-12-10,2024-12-10 08:00:00,8,24.6,564,-4
2024-12-10,2024-12-10 12:00:00,12,30.4,564,-2
2024-12-10,2024-12-10 16:00:00,16,57.96,564,-67
2024-12-10,2024-12-10 20:00:00,20,20.12,564,52
2024-12-11,2024-12-11 00:00:00,0,28.4,564,19
2024-12-11,2024-12-11 04:00:00,4,60.72,564,-20
2024-12-11,2024-12-11 08:00:00,8,52.0,564,22
2024-12-11,2024-12-11 12:00:00,12,44.92,564,37
2024-12-11,2024-12-11 16:00:00,16,81.24,564,-8
2024-12-11,2024-12-11 20:00:00,20,35.68,564,50
2024-12-12,2024-12-12 00:00:00,0,28.4,564,103
2024-12-12,2024-12-12 04:00:00,4,79.96,564,-2
2024-12-12,2024-12-12 08:00:00,8,87.6,564,-38
2024-12-12,2024-12-12 12:00:00,12,88.92,564,-44
2024-12-12,2024-12-12 16:00:00,16,153.08,564,-44
2024-12-12,2024-12-12 20:00:00,20,53.16,564,8
2024-12-13,2024-12-13 00:00:00,0,35.1,564,95
2024-12-13,2024-12-13 04:00:00,4,100.0,564,4
